,Product Name,Category,Company Name,URL to Capterra Page
622,WebAssurance,data governance software , ObservePoint,www.capterra.com/p/156573/WebAssurance/
623,Global Relay Archive,data governance software , Global Relay Communications,www.capterra.com/p/85993/Global-Relay-Archive/
624,Collibra,data governance software , Collibra,www.capterra.com/p/145719/Collibra/
625,TrustMAPP,data governance software , Secure Digital Solutions,www.capterra.com/p/171722/TrustMAPP/
626,Power BI Documenter,data governance software , Data Vizioner,www.capterra.com/p/189430/Data-Vizioner/
627,ER/Studio,data governance software , IDERA,www.capterra.com/p/149349/ER-Studio-Data-Architect/
628,Nexus Lifecycle,data governance software , Sonatype,www.capterra.com/p/199356/Nexus-Lifecycle/
629,BlueMeg,data governance software , BlueMeg,www.capterra.com/p/196874/BlueMeg/
630,Datattoo,data governance software , Secured Globe,www.capterra.com/p/164761/Datattoo/
631,FileFacets,data governance software , FileFacets,www.capterra.com/p/148455/FileFacets/
632,Sherlock,data governance software , Fischer Information Technology,www.capterra.com/p/202558/Sherlock/
633,Silktide,data governance software , Silktide,www.capterra.com/p/168950/Silktide-Insites/
634,Atlan,data governance software , Atlan,www.capterra.com/p/185548/Atlan/
635,erwin Data Governance,data governance software , erwin,www.capterra.com/p/170556/erwin-Data-Governance/
636,Active Navigation,data governance software , Active Navigation,www.capterra.com/p/201134/Active-Navigation/
637,Axon Data Governance,data governance software ,Informatica,www.capterra.com/p/205981/Axon-Data-Governance/
638,bi-Cube IAM,data governance software , iSM,www.capterra.com/p/131114/bi-Cube-IPM/
639,Cassie,data governance software , Syrenis,www.capterra.com/p/184012/Cassie/
640,Clearswift Information Governance Server,data governance software , Clearswift,www.capterra.com/p/165624/Clearswift-Information-Governance-Server/
641,Cloud Security Cockpit,data governance software , RevCult,www.capterra.com/p/204562/Cloud-Security-Cockpit/
642,CrowsNest,data governance software , Flying Cloud Technology,www.capterra.com/p/204588/CrowsNest/
643,Data Governance,data governance software , Jordan Lawrence,www.capterra.com/p/196035/Data-Governance/
644,Data Privacy Management System,data governance software , PHEMI Systems Corporation,www.capterra.com/p/199426/Data-Management-System/
645,Data Stream Manager,data governance software , Insite Innovations and Properties,www.capterra.com/p/167177/Data-Stream-Manager/
646,Data360,data governance software , Infogix,www.capterra.com/p/156594/Data3Sixty/
647,DataTrue,data governance software , DataTrue Digital Analytics,www.capterra.com/p/188014/DataTrue/
648,Dattamza,data governance software , Dattamza,www.capterra.com/p/180518/Dattamza/
649,DEMS,data governance software , Global Data Excellence,www.capterra.com/p/157201/DEMS/
650,Digital Insights,data governance software , Namogoo,www.capterra.com/p/174652/Digital-Insights/
651,Dimodelo Architect,data governance software , Dimodelo Solutions,www.capterra.com/p/196348/Dimodelo-Architect/
652,dspConduct,data governance software , BackOffice Associates,www.capterra.com/p/153529/dspConduct/
653,eccenca Corporate Memory,data governance software , eccenca,www.capterra.com/p/190219/eccenca-Corporate-Memory/
654,EcoSteer,data governance software , EcoSteer,www.capterra.com/p/209544/EcoSteer/
655,EntelliFusion,data governance software , Teksouth,www.capterra.com/p/207622/EntelliFusion/
656,Enterprise Private Cloud,data governance software , Wolfram,www.capterra.com/p/192123/Enterprise-Private-Cloud/
657,Figbytes,data governance software , Figbytes,www.capterra.com/p/191243/Figbytes/
658,Ibisa,data governance software , Ibisa,www.capterra.com/p/195848/Ibisa/
659,IBM Unified Governance and Integration,data governance software , IBM Data Governance,www.capterra.com/p/174725/IBM-Unified-Governance-and-Integration/
660,Identity GRC Platform,data governance software , Brainwave GRC,www.capterra.com/p/187783/Identity-GRC-Platform/
661,IIG,data governance software ,IBM,www.capterra.com/p/145692/IIG/
662,Integris,data governance software , Integris Software,www.capterra.com/p/200981/Integris/
663,Iristrace,data governance software , IRISTRACE,www.capterra.com/p/153809/Iristrace/
664,Iteratively,data governance software , Iteratively,www.capterra.com/p/193138/Iteratively/
665,Little Forest Web Governance,data governance software , Little Forest,www.capterra.com/p/163483/Little-Forest-Web-Governance/
666,MasterDataOnline,data governance software , Prospecta Software,www.capterra.com/p/153370/MasterDataOnline/
667,Mydatacatalogue,data governance software , DAWIZZ,www.capterra.com/p/194774/Mydatacatalogue/
668,nayaEdge,data governance software , Knovos,www.capterra.com/p/183777/nayaEdge/
669,Odaseva,data governance software , Odaseva,www.capterra.com/p/203697/Odaseva/
670,Okera,data governance software , Okera,www.capterra.com/p/198196/Okera/
671,Patrol,data governance software , Zendelity,www.capterra.com/p/187770/Patrol/
672,Paxata Adaptive Information Platform,data governance software , Paxata,www.capterra.com/p/190596/Paxata-Adaptive-Information-Platform/
673,Personal Digital Spaces,data governance software , PersonalDigitalSpaces,www.capterra.com/p/206725/PersonalDigitalSpaces/
674,Powell Teams,data governance software , Powell Software,www.capterra.com/p/215440/Powell-Teams/
675,Privacera,data governance software , Privacera,www.capterra.com/p/212956/Privacera/
676,Privacy on Demand,data governance software , Dataguise,www.capterra.com/p/202540/Privacy-on-Demand/
677,Privitar Data Privacy Platform,data governance software , Privitar,www.capterra.com/p/200207/Privitar-Data-Privacy-Platform/
678,Protenus,data governance software , Protenus,www.capterra.com/p/159587/Protenus/
679,PuR MetaData,data governance software , Evolution Software,www.capterra.com/p/175398/PuR-MetaData/
680,Query Federation Drivers,data governance software , CData Software,www.capterra.com/p/207493/CData-Query-Federation-Drivers/
681,Rational Governance,data governance software , Rational Enterprise,www.capterra.com/p/207833/Rational-Governance/
682,Reltio Cloud,data governance software , Reltio,www.capterra.com/p/145726/Reltio-Cloud/
683,Secure Content Management,data governance software ,Micro Focus,www.capterra.com/p/174878/SCM/
684,Secuvy,data governance software , Secuvy,www.capterra.com/p/214425/Secuvy/
685,Sekurie,data governance software , Sekurie,www.capterra.com/p/196953/Sekurie/
686,Shield Docs,data governance software , Shield Docs,www.capterra.com/p/183629/Shield-Docs/
687,Sparesfinder,data governance software , Sparesfinder,www.capterra.com/p/161146/Sparesfinder/
688,StonePaper,data governance software , StonePaper,www.capterra.com/p/206133/StonePaper/
689,Syncari,data governance software , Syncari,www.capterra.com/p/215323/Syncari/
690,TopBraid,data governance software , TopQuadrant,www.capterra.com/p/159734/TopBraid/
691,TotalDiscovery,data governance software , BIA,www.capterra.com/p/150424/TotalDiscovery/
692,Whistic,data governance software , Whistic,www.capterra.com/p/164287/Whistic/
693,WipeOS,data governance software , WipeOS,www.capterra.com/p/163436/WipeOS/
694,xDM,data governance software , Semarchy,www.capterra.com/p/142651/Convergence-for-MDM/
695,XStream Labs,data governance software , XStream Labs,www.capterra.com/p/209498/XStream-Labs/
696,Zovy,data governance software , Zovy,www.capterra.com/p/147796/Zovy/
697,Nightfall DLP,data loss prevention software , Nightfall AI,www.capterra.com/p/211481/Nightfall-DLP/#reviews
698,Endpoint Protector,data loss prevention software , CoSoSys,www.capterra.com/p/186419/Endpoint-Protector/#reviews
699,Teramind DLP,data loss prevention software , Teramind,www.capterra.com/p/182116/Teramind-DLP/#reviews
700,Malwarebytes Endpoint Protection,data loss prevention software , Malwarebytes,www.capterra.com/p/210726/Malwarebytes-Endpoint-Detection-and-Response/
701,McAfee DLP Endpoint,data loss prevention software ,McAfee,www.capterra.com/p/170407/McAfee-DLP-Endpoint/
702,Symantec Data Loss Prevention,data loss prevention software , Broadcom,www.capterra.com/p/93162/Symantec-Data-Loss-Prevention/
703,DriveStrike,data loss prevention software , DriveStrike,www.capterra.com/p/186034/DriveStrike/
704,Zscaler,data loss prevention software , Zscaler,www.capterra.com/p/175516/Zscaler-Internet-Access/
705,Commvault Orchestrate,data loss prevention software , Commvault,www.capterra.com/p/82662/Galaxy-Backup/
706,Jazz Platform,data loss prevention software , Ava,www.capterra.com/p/189135/Jazz-Platform/
707,FILERECOVERY,data loss prevention software , LC Technology,www.capterra.com/p/144887/File-Recovery/
708,CloudCodes,data loss prevention software , CloudCodes,www.capterra.com/p/152987/CloudCodes/
709,Retrospect,data loss prevention software , Retrospect,www.capterra.com/p/32008/Retrospect/
710,Striim,data loss prevention software , Striim,www.capterra.com/p/173369/Striim/
711,GoodAccess,data loss prevention software , Samohyb,www.capterra.com/p/208155/GoodAccess/
712,ManageEngine Device Control Plus,data loss prevention software , ManageEngine,www.capterra.com/p/194002/ManageEngine-Device-Control-Plus/
713,Relational Junction,data loss prevention software , Sesame Software,www.capterra.com/p/171376/Relational-Junction/
714,DG Data Protection Platform,data loss prevention software , Digital Guardian,www.capterra.com/p/171303/DG-Data-Protection-Platform/
715,Beyond DLP,data loss prevention software , ITsMine,www.capterra.com/p/201615/Beyond-DLP/
716,Data Rescue,data loss prevention software , Prosoft Engineering,www.capterra.com/p/183368/Data-Rescue-5/
717,Enterprise Security,data loss prevention software , Protegrity,www.capterra.com/p/89951/Enterprise-Security/
718,FileFacets,data loss prevention software , FileFacets,www.capterra.com/p/148455/FileFacets/
719,Hivecode,data loss prevention software , Hivecode,www.capterra.com/p/184275/Hivecode/
720,ObserveIT,data loss prevention software , ObserveIT,www.capterra.com/p/82390/ObserveIT/
721,DataSecurity Plus,data loss prevention software , ManageEngine,www.capterra.com/p/201796/DataSecurity-Plus/
722,Adaptive DLP,data loss prevention software , Clearswift,www.capterra.com/p/170414/Adaptive-DLP/
723,Altitude Networks,data loss prevention software , Altitude Networks,www.capterra.com/p/201297/Altitude-Networks/
724,Arcserve Continuous Availability,data loss prevention software , Arcserve,www.capterra.com/p/200168/ARCserve-High-Availability/
725,AxcessD,data loss prevention software , AxcessD,www.capterra.com/p/206350/AxcessD/
726,CipherWorks,data loss prevention software , KAVI Software,www.capterra.com/p/184701/CipherWorks/
727,CubexSoft Data Recovery,data loss prevention software , CubexSoft Technologies,www.capterra.com/p/202808/CubexSoft-Data-Recovery/
728,Curtain e-locker,data loss prevention software , Coworkshop Solutions,www.capterra.com/p/164252/Curtain-e-locker/
729,DataStealth,data loss prevention software , Datex,www.capterra.com/p/183985/DataStealth/
730,Datenschutzsoftware,data loss prevention software , DSM-Online,www.capterra.com/p/198140/Datenschutzsoftware/
731,Dathena Guardian Suite,data loss prevention software , Dathena Science,www.capterra.com/p/184710/Dathena-Guardian-Suite/
732,DeviceLock,data loss prevention software , DeviceLock,www.capterra.com/p/33075/DeviceLock/
733,EncryptRIGHT,data loss prevention software , Prime Factors,www.capterra.com/p/171730/EncryptRIGHT/
734,EZTurtleRanch,data loss prevention software , EZTurtleRanch,www.capterra.com/p/202040/EZTurtleRanch/
735,Faction,data loss prevention software , Faction,www.capterra.com/p/211945/Faction/
736,FGX-Web,data loss prevention software , Foregenix,www.capterra.com/p/192596/FGX-Web/
737,Gamma,data loss prevention software , Gamma Networks,www.capterra.com/p/203863/Gamma/
738,iBoysoft Data Recovery for Mac,data loss prevention software , iBoysoft,www.capterra.com/p/190541/iBoysoft-Mac-Data-Recovery/
739,iManage Threat Manager,data loss prevention software , iManage,www.capterra.com/p/187108/iManage-Threat-Manager/
740,Mailbox Exchange Recovery,data loss prevention software , Stellar Data Recovery,www.capterra.com/p/174644/Mailbox-Exchange-Recovery/
741,Metashield Protector,data loss prevention software , ElevenPaths,www.capterra.com/p/211564/Metashield-Protector/
742,MyDLP,data loss prevention software , Comodo,www.capterra.com/p/170408/MyDLP/
743,Netkiller DLP,data loss prevention software , Netkiller,www.capterra.com/p/206190/Netkiller-DLP/
744,O365 Manager Plus,data loss prevention software , ManageEngine,www.capterra.com/p/180013/O365-Manager-Plus/
745,Open Raven,data loss prevention software , Open Raven,www.capterra.com/p/206136/Open-Raven/
746,Regit for Business,data loss prevention software , Regit,www.capterra.com/p/167840/Regit-for-Business/
747,SecureTower,data loss prevention software , falcongaze,www.capterra.com/p/172957/SecureTower/
748,Seeker DLP,data loss prevention software , SeekerDLP,www.capterra.com/p/193319/Seeker-DLP/
749,Somansa DLP,data loss prevention software , Somansa,www.capterra.com/p/192108/Somansa-DLP/
750,Trustwave Data Loss Prevention,data loss prevention software , TrustWave,www.capterra.com/p/170411/Trustwave-Data-Loss-Prevention/
751,Veracode Runtime Protection,data loss prevention software , CA Technologies,www.capterra.com/p/170410/Veracode-Runtime-Application-Self-Protection/
752,Verimatrix Software Shielding,data loss prevention software , Verimatrix,www.capterra.com/p/203720/Verimatrix-Software-Shielding/
753,Reveal,data management software , INFRAGISTICS,www.capterra.com/p/191611/Reveal/
754,12d Synergy,data management software , 12d Synergy,www.capterra.com/p/180836/12d-Synergy/
755,Seascape for Notes,data management software , SWING Software,www.capterra.com/p/180669/Seascape-for-Notes/
756,LexComply,data management software , RSJ Lexsys,www.capterra.com/p/150384/LexComply/
757,Datanow,data management software , Datanow,www.capterra.com/p/206335/Datanow/#reviews
758,Watershed,data management software , Watershed Systems,www.capterra.com/p/212122/Watershed/#reviews
759,Dooth Vault,data management software , Dooth,www.capterra.com/p/213019/Dooth-Office/#reviews
760,QlikView,data management software , QSPACE,www.capterra.com/p/175587/QlikView/
761,RingLead,data management software , RingLead,www.capterra.com/p/203248/RingLead-Data-Quality-Mgt/
762,SingleStore.com,data management software , SingleStore,www.capterra.com/p/143032/MemSQL/
763,Cohesity,data management software , Cohesity,www.capterra.com/p/166007/Cohesity/
764,UpMetrics,data management software , UpMetrics,www.capterra.com/p/213916/UpMetrics/
765,Matomo Analytics,data management software , Matomo,www.capterra.com/p/182627/Matomo-Analytics/
766,Lotame,data management software , Lotame Solutions,www.capterra.com/p/168536/Lotame/
767,Adobe Audience Manager,data management software , Adobe,www.capterra.com/p/168311/Adobe-Audience-Manager/
768,ASPRunner.NET,data management software , XLineSoft,www.capterra.com/p/184506/ASPRunner-NET/
769,Claravine,data management software , Claravine,www.capterra.com/p/207532/Claravine/
770,Forest Admin,data management software , Forest,www.capterra.com/p/172034/Forest/
771,Cart2Cart,data management software , MagneticOne,www.capterra.com/p/106229/Cart2Cart/
772,Inteum,data management software , Inteum Company,www.capterra.com/p/163831/Inteum/
773,Morro CloudNAS,data management software , Morro Data,www.capterra.com/p/171635/Morro-CloudNAS-Cloud-Manager/
774,FactoryTalk InnovationSuite,data management software , Rockwell Automation,www.capterra.com/p/9590/FactoryTalk/
775,Information Value Management,data management software , DATUM,www.capterra.com/p/150240/Information-Value-Management/
776,Titus Data Identification,data management software , Titus Labs,www.capterra.com/p/93400/Message-Classification/
777,Druva,data management software , Druva,www.capterra.com/p/130078/inSync/
778,dbForge Comparison,data management software , Devart,www.capterra.com/p/197280/dbForge-Comparison/
779,Dasheroo,data management software , Dasheroo,www.capterra.com/p/139939/Dasheroo/
780,Data Preparer,data management software , The Data Value Factory,www.capterra.com/p/206129/Data-Preparer/
781,Gridoc,data management software , Gridoc,www.capterra.com/p/172247/Gridoc/
782,SAS Data Management,data management software ,SAS Institute,www.capterra.com/p/168302/SAS-Data-management/
783,ByteScout Spreadsheet SDK,data management software , ByteScout,www.capterra.com/p/182809/ByteScout-Spreadsheet-SDK/
784,Tercept Unified Analytics,data management software , Tercept,www.capterra.com/p/178284/Tercept/
785,Xillio,data management software , Xillio,www.capterra.com/p/211391/Xillio/
786,Commvault HyperScale Technology,data management software , Commvault,www.capterra.com/p/170192/Commvault-Search/
787,Indigo DQM,data management software , Indigo Scape DRS Data Reporting Systems,www.capterra.com/p/164865/Indigo-DQM/
788,Couchbase Server,data management software , Couchbase,www.capterra.com/p/132494/Couchbase-Server/
789,Delphix,data management software , Delphix,www.capterra.com/p/147983/Delphix/
790,PubNub,data management software , PubNub,www.capterra.com/p/169852/ChatEngine/
791,Ragic Builder,data management software , Ragic,www.capterra.com/p/130046/Ragic-Builder/
792,Data API,data management software , PeekData,www.capterra.com/p/186464/Data-Gateway-API/
793,Veera Construct,data management software , Rapid Insight,www.capterra.com/p/118955/Rapid-Insight-Veera/
794,Worksheet Systems,data management software , FalconSoft,www.capterra.com/p/147362/Worksheet-Systems/
795,Flexter,data management software , Sonra Intelligence,www.capterra.com/p/172486/Flexter/
796,Tealium Universal Data Hub,data management software , Tealium,www.capterra.com/p/168306/Tealium-iQ-Tag-Management/
797,Jet Admin,data management software , Jet Admin,www.capterra.com/p/193685/Jet-Admin/
798,Grid,data management software , Pragyaam,www.capterra.com/p/184760/Grid/
799,Infosistema DMM,data management software , Infosistema,www.capterra.com/p/173726/Infosistema-DMM/
800,Sprinkle,data management software , Sprinkle Data,www.capterra.com/p/208499/Sprinkle/
801,DATPROF,data management software , DATPROF,www.capterra.com/p/206169/DATPROF/
802,MediaMath,data management software , MediaMath,www.capterra.com/p/180462/MediaMath/
803,Mbox to PST Converter,data management software , Mails Daddy Software,www.capterra.com/p/178654/Mbox-to-PST-Converter/
804,ebCard,data management software , ebCard,www.capterra.com/p/202547/ebCard/
805,Striim,data management software , Striim,www.capterra.com/p/173369/Striim/
806,BizDataX,data management software , Ekobit,www.capterra.com/p/182790/BizDataX/
807,MMC Convert,data management software , MMC Convert,www.capterra.com/p/212083/MMC-Convert/
808,Arena,data management software , Zaloni,www.capterra.com/p/187782/Zaloni/
809,Serenytics,data management software , Serenytics,www.capterra.com/p/203670/Serenytics/
810,Informatica Intelligent Cloud Services,data management software ,Informatica,www.capterra.com/p/168545/Intelligent-Data-Platform/
811,LumenAd,data management software , LumenAd,www.capterra.com/p/183389/LumenAd/
812,CleanCRM,data management software , ActivePrime,www.capterra.com/p/105808/CleanCRM/
813,Relational Junction,data management software , Sesame Software,www.capterra.com/p/171376/Relational-Junction/
814,Dedup-Manager,data management software , ZaapIT,www.capterra.com/p/171804/Dedup-Manager/
815,Oracle Data Management Platform,data management software ,Oracle,www.capterra.com/p/167000/Oracle-BlueKai/
816,/db,data management software , SlashDB,www.capterra.com/p/132181/db/
817,Accelario Data Suite,data management software , Accelario,www.capterra.com/p/191064/Accelario-Migration-Suite/
818,Asset Data Manager,data management software , Asset Data Manager,www.capterra.com/p/208370/Asset-Data-Manager/
819,Broadlook for Dynamics CRM,data management software , Broadlook Technologies,www.capterra.com/p/16080/Broadlook-for-Dynamics-CRM/
820,Caché,data management software ,InterSystems,www.capterra.com/p/176/Cache/
821,Coralogix,data management software , Coralogix,www.capterra.com/p/173570/Coralogix/
822,Dharma,data management software , Dharma,www.capterra.com/p/175744/Dharma/
823,DQLABS,data management software , DQLABS,www.capterra.com/p/198764/DQLABS/
824,FileFacets,data management software , FileFacets,www.capterra.com/p/148455/FileFacets/
825,Iris,data management software , Iris Network Systems,www.capterra.com/p/170110/Iris/
826,Sherlock,data management software , Fischer Information Technology,www.capterra.com/p/202558/Sherlock/
827,Storj,data management software , Storj,www.capterra.com/p/175835/Storj/
828,TIBCO Data Virtualization,data management software ,TIBCO Software,www.capterra.com/p/170453/Cisco-Data-Virtualization-Platform/
829,Actian X,data management software , Actian,www.capterra.com/p/48808/Ingres/
830,Agrian,data management software , Agrian,www.capterra.com/p/207291/Agrian/
831,Atlan,data management software , Atlan,www.capterra.com/p/185548/Atlan/
832,DataStore,data management software , Mitratech,www.capterra.com/p/176479/DataStore/
833,FreightTrain,data management software , HTS,www.capterra.com/p/116549/FreightTrain/
834,NGDATA Intelligent Engagement Platform,data management software , NGDATA,www.capterra.com/p/175288/NGDATA-CDP/
835,OpenRefine,data management software , OpenRefine,www.capterra.com/p/213648/OpenRefine/
836,Permutive DMP,data management software , Permutive,www.capterra.com/p/184319/Publisher-DMP/
837,Studio 3T,data management software , 3T Software Labs,www.capterra.com/p/196229/Studio-3T/
838,Actifio,data management software , Actifio,www.capterra.com/p/154196/Actifio/
839,Internet of Things (IIoT),data management software , Hitachi Vantara,www.capterra.com/p/168747/Pentaho-Internet-of-Things-Analytics/
840,123Go,data management software , 123Go,www.capterra.com/p/190449/EV/
841,Admixer.DMP,data management software , Admixer,www.capterra.com/p/198725/Admixer-DMP/
842,Afineo (PXM-MDM-PIM-DAM),data management software , Afineo solutions,www.capterra.com/p/194648/Afineo/
843,Alation,data management software , Alation,www.capterra.com/p/202828/Alation/
844,Alchem-E Dashboard,data management software , Racami,www.capterra.com/p/212425/Alchem-E-Dashboard/
845,Alchemize,data management software , Maxis Technology,www.capterra.com/p/185195/Alchemize/
846,Alex Solutions,data management software , Alex Solutions,www.capterra.com/p/210959/Alex/
847,AlphaCert,data management software , AlphaCert Labs,www.capterra.com/p/192616/AlphaCert/
848,Apache Beam,data management software , Apache Software Foundation,www.capterra.com/p/210342/Apache-Beam/
849,Archiware P5,data management software , Archiware,www.capterra.com/p/182943/P5/
850,Audience DMP,data management software , Neodata Sistemas de Saude,www.capterra.com/p/209532/Audience-DMP/
851,AutoPIM Pro,data management software , Pricedex Software,www.capterra.com/p/22128/PDM-Builder/
852,aycan NDT Archive,data management software , ayData Management,www.capterra.com/p/184116/aycan-NDT-Archive/
853,Backbone AI,data management software , MState,www.capterra.com/p/202498/Backbone-AI/
854,BerryExtract,data management software , Pleasant Solutions,www.capterra.com/p/187952/BerryExtract/
855,BIRD Analytics,data management software , Lightning Insights,www.capterra.com/p/210079/BIRD-Analytics/
856,Blend 365,data management software , Uptrix Consulting,www.capterra.com/p/200116/Blend-365/
857,BluVault - Secure Endpoint Backup,data management software , Parablu,www.capterra.com/p/188973/BluVault-Secure-Endpoint-Backup/
858,Cachatto,data management software , Maddox,www.capterra.com/p/180613/Cachatto/
859,CAPE,data management software , Biqmind,www.capterra.com/p/206126/CAPE/
860,Castor,data management software , Castor,www.capterra.com/p/214367/Castor/
861,CData Python Connectors,data management software , CData Software,www.capterra.com/p/203124/CData-Python-Connectors/
862,CID,data management software , CID,www.capterra.com/p/174583/CID/
863,Cinchy,data management software , Cinchy,www.capterra.com/p/191685/Enterprise-Data-Collaboration-Platform/
864,Ciox,data management software , Ciox,www.capterra.com/p/207301/Ciox/
865,Clareti,data management software , Gresham,www.capterra.com/p/177797/Clareti/
866,ContentLook,data management software , Squirrly,www.capterra.com/p/193861/ContentLook/
867,Customer Identity Solution,data management software , Signal,www.capterra.com/p/164738/Customer-Identity-Solution/
868,Data Graphs,data management software , Data Language,www.capterra.com/p/211874/Data-Graphs/
869,Data Management Platform,data management software , dJAX DMP Manager,www.capterra.com/p/169406/Data-Management-Platform/
870,Data Privacy Management System,data management software , PHEMI Systems Corporation,www.capterra.com/p/199426/Data-Management-System/
871,Data Science Platform,data management software , Domino Data Lab,www.capterra.com/p/191779/Data-Science-Platform/
872,Data Studio,data management software , InfraRisk,www.capterra.com/p/209395/Data-Studio/
873,Databuilder,data management software , Sovereign Partnership,www.capterra.com/p/198715/Databuilder/
874,DataCloud,data management software , Corporate Interactive,www.capterra.com/p/173020/DataCloud/
875,DataGekko,data management software , DataGekko,www.capterra.com/p/183107/DataGekko/
876,Dataships,data management software , Dataships,www.capterra.com/p/206268/Dataships/
877,DataTrue,data management software , DataTrue Digital Analytics,www.capterra.com/p/188014/DataTrue/
878,Daton,data management software , Saras Analytics,www.capterra.com/p/197567/Daton/
879,Datonix,data management software , Datonix,www.capterra.com/p/211453/Datonix/
880,Datumize Retail POS Insights,data management software , Datumize,www.capterra.com/p/183835/Datumize-Retail-POS-Insights/
881,DigiDrawer,data management software , Edentis,www.capterra.com/p/213273/DigiDrawer/
882,Doc.Mobility,data management software , Doc.Series,www.capterra.com/p/198159/Doc-Mobility/
883,Duco,data management software , Duco,www.capterra.com/p/194528/Duco/
884,EasyDMP,data management software , Squadata,www.capterra.com/p/176053/EasyDMP/
885,eccenca Corporate Memory,data management software , eccenca,www.capterra.com/p/190219/eccenca-Corporate-Memory/
886,Edson,data management software , Edson,www.capterra.com/p/175613/Edson/
887,EmpowerDB,data management software , EmpowerDB,www.capterra.com/p/169275/EmpowerDB/
888,Enigma Assembly,data management software , Enigma Technologies,www.capterra.com/p/184893/Enigma-Assembly/
889,EntelliFusion,data management software , Teksouth,www.capterra.com/p/207622/EntelliFusion/
890,Enterprise Private Cloud,data management software , Wolfram,www.capterra.com/p/192123/Enterprise-Private-Cloud/
891,EPMware,data management software , EPMware,www.capterra.com/p/205173/EPMware/
892,Equalum,data management software , Equalum,www.capterra.com/p/201120/Equalum/
893,Exaudi DMP,data management software , NeodataGroup,www.capterra.com/p/175183/Exaudi-DMP/
894,FAIR Sight,data management software , Endpoint IQ,www.capterra.com/p/211501/FAIR-Sight/
895,Feed Donkey,data management software , Donkey Digital,www.capterra.com/p/211633/Feed-Donkey/
896,FlockData,data management software , FlockData,www.capterra.com/p/193166/FlockData/
897,formbase,data management software , formbase,www.capterra.com/p/204923/formbase/
898,fusilli.io,data management software , KDM Force,www.capterra.com/p/210949/fusilli-io/
899,GeoSpock DB,data management software , GeoSpock,www.capterra.com/p/194529/Geospock/
900,Gilhari,data management software , Software Tree,www.capterra.com/p/214981/Gilhari/
901,gPanel,data management software , Promevo,www.capterra.com/p/213363/gPanel/
902,Gravwell,data management software , Gravwell,www.capterra.com/p/198631/Gravwell/
903,Headset,data management software , Headset,www.capterra.com/p/187463/Headset/
904,Hyarchis Classify,data management software , Hyarchis,www.capterra.com/p/208695/Hyarchis-Classify/
905,Hyper-Q,data management software , Datometry,www.capterra.com/p/179307/Hyper-Q/
906,IDLink,data management software , Safe Online,www.capterra.com/p/183010/IDLink/
907,Igneous DataDiscover,data management software , Igneous,www.capterra.com/p/196093/Igneous-DataDiscover/
908,IndustryComplete,data management software , ProvenWorks,www.capterra.com/p/213421/IndustryComplete/
909,Insycle,data management software , Insycle,www.capterra.com/p/166929/Insycle/
910,IOA,data management software , Equinix,www.capterra.com/p/168864/IOA/
911,IPFS,data management software , Protocol Labs,www.capterra.com/p/175842/IPFS/
912,IRBANA,data management software , DDOTS,www.capterra.com/p/193219/IRBANA/
913,Iteratively,data management software , Iteratively,www.capterra.com/p/193138/Iteratively/
914,K2View Fabric,data management software , K2View,www.capterra.com/p/212568/K2View-Fabric/
915,KenSci,data management software , KenSci,www.capterra.com/p/187523/KenSci/
916,KOFAX RPA,data management software , Softgate,www.capterra.com/p/212468/KOFAX-RPA/
917,Komprise,data management software , Komprise,www.capterra.com/p/187544/Komprise/
918,Lakebed,data management software , Lakebed.io.,www.capterra.com/p/199432/Lakebed-io/
919,Linksphere,data management software , Conweaver,www.capterra.com/p/177260/Linksphere-Luna/
920,LogStream,data management software , Cribl,www.capterra.com/p/213968/LogStream/
921,Lore IO,data management software , Datasense,www.capterra.com/p/178113/Lore-IO/
922,Magic FinServ,data management software , MagicFinServ,www.capterra.com/p/194454/Magic-FinServ/
923,Magic xpi Integration Platform,data management software , Magic Software,www.capterra.com/p/174329/Magic-xpi-Integration-Platform/
924,MaidSafe,data management software , MaidSafe,www.capterra.com/p/175843/MaidSafe/
925,Mammoth,data management software , Mammoth Software,www.capterra.com/p/186715/Mammoth/
926,MasterDataOnline,data management software , Prospecta Software,www.capterra.com/p/153370/MasterDataOnline/
927,Matrify,data management software , Matrify,www.capterra.com/p/212307/Matrify/
928,Mediaflux,data management software , arcitecta,www.capterra.com/p/214895/Mediaflux/
929,MIOvantage,data management software , MIOsoft,www.capterra.com/p/168532/MIOvantage/
930,Mosaic Catalog,data management software , Larsen & Toubro Infotech,www.capterra.com/p/209754/Mosaic-Catalog/
931,MOSTLY Generate,data management software , MOSTLY AI,www.capterra.com/p/215022/MOSTLY-Generate/
932,MSDS365,data management software , Sevron Safety Solutions,www.capterra.com/p/178105/MSDS365/
933,NeoXam DataHub,data management software , Neoxam,www.capterra.com/p/179578/NeoXam-DataHub/
934,Nielsen DMP,data management software , Nielsen,www.capterra.com/p/214907/Nielsen-DMP/
935,Nios 4,data management software , D-One,www.capterra.com/p/184389/Nios-4/
936,NOVO CXP,data management software , inovoo,www.capterra.com/p/196989/NOVO-CXP/
937,ntile,data management software , ntile team,www.capterra.com/p/187075/ntile/
938,Octolis,data management software , Octolis,www.capterra.com/p/204158/Octolis/
939,ODOS,data management software , Missionware,www.capterra.com/p/189054/ODOS/
940,Okera,data management software , Okera,www.capterra.com/p/198196/Okera/
941,Olation,data management software , PARIS Technologies International,www.capterra.com/p/213676/Olation/
